,Order ID,Date,Customer Type,Product Category,Product Name,Quantity Sold,Unit Price,Total Sales,Region,Payment Method,Customer Age,Discount,Shipping Cost,Delivery Time (Days)
1867,1962,2024-01-13,Returning,Home Appliances,Home Appliances Product 1962,4,1120.6,4000,North America,PayPal,59,3,12.06,4
1892,1735,2024-01-26,Returning,Home Appliances,Home Appliances Product 1735,5,963.0,4155,Asia,PayPal,54,8,13.2,5
1909,947,2024-01-18,Returning,Clothing,Clothing Product 947,5,1004.6,4645,Asia,PayPal,58,2,7.56,5
1918,553,2024-01-14,Returning,Electronics,Electronics Product 553,5,948.5,4310,Europe,Credit Card,38,9,8.65,4
1953,1342,2024-01-23,Returning,Clothing,Clothing Product 1342,5,1101.7,4645,Europe,Credit Card,57,1,17.27,2
1962,1793,2024-01-24,Returning,Home Appliances,Home Appliances Product 1793,5,907.8,4010,Asia,Credit Card,21,2,10.58,4
1964,1517,2024-01-18,Returning,Electronics,Electronics Product 1517,5,951.8,4495,North America,PayPal,46,9,5.28,7
1968,197,2024-01-18,Returning,Clothing,Clothing Product 197,5,918.2,4385,North America,Credit Card,52,5,4.12,5
2011,1692,2024-01-13,Returning,Electronics,Electronics Product 1692,5,1084.2,4675,Asia,PayPal,45,3,14.92,3
2023,1279,2024-01-20,Returning,Home Appliances,Home Appliances Product 1279,5,1039.0,4785,Asia,Credit Card,21,3,8.2,7
2051,1396,2024-01-17,Returning,Clothing,Clothing Product 1396,5,1047.1,4360,Europe,PayPal,60,7,17.51,4
2074,849,2024-01-10,Returning,Home Appliances,Home Appliances Product 849,5,908.5,4330,Asia,Credit Card,60,3,4.25,4
2085,192,2024-01-13,Returning,Electronics,Electronics Product 192,5,1087.3,4735,North America,PayPal,46,5,14.03,5
2110,403,2024-01-14,Returning,Home Appliances,Home Appliances Product 403,5,1159.5,4940,Europe,PayPal,34,0,17.15,2
2150,1113,2024-01-04,Returning,Electronics,Electronics Product 1113,5,999.0,4710,North America,PayPal,45,4,5.7,3
2195,2051,2024-01-19,Returning,Clothing,Clothing Product 1758,5,1153.3,4995,,PayPal,60,10,15.43,5
34,578,2024-01-09,Returning,Electronics,Electronics Product 578,5,1066.4,4925,North America,PayPal,25,4,8.14,6
55,492,2024-01-13,Returning,Home Appliances,Home Appliances Product 492,5,981.7,4190,Asia,PayPal,27,2,14.37,5
129,1861,2024-01-02,Returning,Home Appliances,Home Appliances Product 1861,5,953.0,4450,Asia,PayPal,35,4,6.3,2
152,1278,2024-01-19,Returning,Electronics,Electronics Product 1278,5,939.7,4155,North America,PayPal,23,9,10.87,5
247,258,2024-01-19,Returning,Clothing,Clothing Product 258,5,929.2,4330,Asia,PayPal,45,9,6.32,3
311,1425,2024-01-16,Returning,Clothing,Clothing Product 1425,5,976.0,4510,North America,Credit Card,39,2,7.4,7
384,1342,2024-01-23,Returning,Clothing,Clothing Product 1342,5,1101.7,4645,Europe,Credit Card,57,1,17.27,2
547,2055,2024-01-30,Returning,Home Appliances,Home Appliances Product 779,5,1108.0,4790,,Credit Card,31,4,15.0,5
588,1430,2024-01-21,Returning,Home Appliances,Home Appliances Product 1430,5,1035.8,4950,Europe,PayPal,22,7,4.58,5
615,1970,2024-01-21,Returning,Home Appliances,Home Appliances Product 1970,5,887.2,4145,Asia,Credit Card,33,9,5.82,5
621,1982,2024-01-03,Returning,Home Appliances,Home Appliances Product 1982,5,980.3,4015,Asia,Credit Card,30,8,17.73,2
796,739,2024-01-20,Returning,Home Appliances,Home Appliances Product 739,5,957.4,4290,Asia,PayPal,21,6,9.94,2
814,779,2024-01-30,Returning,Home Appliances,Home Appliances Product 779,5,1108.0,4790,Europe,Credit Card,31,4,15.0,5
841,187,2024-01-08,Returning,Electronics,Electronics Product 187,5,1177.8,4980,Asia,Credit Card,38,5,18.18,3
887,1070,2024-01-21,Returning,Home Appliances,Home Appliances Product 1070,5,1124.6,4690,Europe,Credit Card,28,1,18.66,2
972,1215,2024-01-16,Returning,Home Appliances,Home Appliances Product 1215,5,1184.2,4980,Asia,PayPal,26,1,18.82,6
977,383,2024-01-24,Returning,Electronics,Electronics Product 383,5,923.5,4410,Europe,PayPal,49,8,4.15,5
1052,1670,2024-01-21,Returning,Home Appliances,Home Appliances Product 1670,5,1000.0,4475,North America,PayPal,42,7,10.5,4
1085,1489,2024-01-20,Returning,Electronics,Electronics Product 1489,5,1056.1,4935,Asia,PayPal,44,10,6.91,7
1111,331,2024-01-02,Returning,Electronics,Electronics Product 331,5,916.7,4160,North America,Credit Card,20,2,8.47,4
1135,1370,2024-01-21,Returning,Electronics,Electronics Product 1370,5,1060.1,4510,Asia,Credit Card,38,1,15.81,2
1148,658,2024-01-29,Returning,Home Appliances,Home Appliances Product 658,5,1142.0,4760,North America,PayPal,31,8,19.0,6
1233,824,2024-01-15,Returning,Clothing,Clothing Product 824,5,1079.5,4990,North America,PayPal,60,5,8.15,4
1280,1755,2024-01-16,Returning,Home Appliances,Home Appliances Product 1755,5,1052.6,4415,North America,PayPal,24,4,16.96,3
1305,415,2024-01-26,Returning,Home Appliances,Home Appliances Product 415,5,1044.8,4830,North America,PayPal,39,3,7.88,7
1328,237,2024-01-28,Returning,Home Appliances,Home Appliances Product 237,5,979.7,4100,Asia,PayPal,35,7,15.97,3
1365,1079,2024-01-30,Returning,Electronics,Electronics Product 1079,5,930.2,4010,Asia,PayPal,26,6,12.82,2
1389,1616,2024-01-27,Returning,Clothing,Clothing Product 1616,5,1119.9,4640,Europe,PayPal,39,10,19.19,4
1554,507,2024-01-28,Returning,Clothing,Clothing Product 507,5,1034.7,4330,Asia,PayPal,23,6,16.87,3
1635,1758,2024-01-19,Returning,Clothing,Clothing Product 1758,5,1153.3,4995,Europe,PayPal,60,10,15.43,5
1646,1277,2024-01-18,Returning,Clothing,Clothing Product 1277,5,1077.0,4730,North America,PayPal,28,9,13.1,4
1736,1755,2024-01-16,Returning,Home Appliances,Home Appliances Product 1755,5,1052.6,4415,North America,PayPal,24,4,16.96,3
1756,1273,2024-01-14,Returning,Clothing,Clothing Product 1273,5,1123.9,4940,Europe,PayPal,39,8,13.59,5
1761,46,2024-01-17,Returning,Home Appliances,Home Appliances Product 46,5,1107.6,4795,Asia,PayPal,56,0,14.86,5
1769,15,2024-01-16,Returning,Clothing,Clothing Product 15,5,1011.5,4735,Asia,PayPal,59,0,6.45,3
1771,1161,2024-01-22,Returning,Home Appliances,Home Appliances Product 1161,5,1023.2,4675,North America,PayPal,38,1,8.82,5
1849,1206,2024-01-07,Returning,Clothing,Clothing Product 1206,5,1106.9,4700,North America,Credit Card,60,4,16.69,3
1854,1959,2024-01-10,Returning,Electronics,Electronics Product 1959,5,1172.5,4900,Asia,Credit Card,52,1,19.25,2
1867,1962,2024-01-13,Returning,Home Appliances,Home Appliances Product 1962,4,1120.6,4000,North America,PayPal,59,3,12.06,4
1892,1735,2024-01-26,Returning,Home Appliances,Home Appliances Product 1735,5,963.0,4155,Asia,PayPal,54,8,13.2,5
1909,947,2024-01-18,Returning,Clothing,Clothing Product 947,5,1004.6,4645,Asia,PayPal,58,2,7.56,5
1918,553,2024-01-14,Returning,Electronics,Electronics Product 553,5,948.5,4310,Europe,Credit Card,38,9,8.65,4
1953,1342,2024-01-23,Returning,Clothing,Clothing Product 1342,5,1101.7,4645,Europe,Credit Card,57,1,17.27,2
1962,1793,2024-01-24,Returning,Home Appliances,Home Appliances Product 1793,5,907.8,4010,Asia,Credit Card,21,2,10.58,4
1964,1517,2024-01-18,Returning,Electronics,Electronics Product 1517,5,951.8,4495,North America,PayPal,46,9,5.28,7
1968,197,2024-01-18,Returning,Clothing,Clothing Product 197,5,918.2,4385,North America,Credit Card,52,5,4.12,5
2011,1692,2024-01-13,Returning,Electronics,Electronics Product 1692,5,1084.2,4675,Asia,PayPal,45,3,14.92,3
2023,1279,2024-01-20,Returning,Home Appliances,Home Appliances Product 1279,5,1039.0,4785,Asia,Credit Card,21,3,8.2,7
2051,1396,2024-01-17,Returning,Clothing,Clothing Product 1396,5,1047.1,4360,Europe,PayPal,60,7,17.51,4
2074,849,2024-01-10,Returning,Home Appliances,Home Appliances Product 849,5,908.5,4330,Asia,Credit Card,60,3,4.25,4
2085,192,2024-01-13,Returning,Electronics,Electronics Product 192,5,1087.3,4735,North America,PayPal,46,5,14.03,5
2110,403,2024-01-14,Returning,Home Appliances,Home Appliances Product 403,5,1159.5,4940,Europe,PayPal,34,0,17.15,2
2150,1113,2024-01-04,Returning,Electronics,Electronics Product 1113,5,999.0,4710,North America,PayPal,45,4,5.7,3
2195,2051,2024-01-19,Returning,Clothing,Clothing Product 1758,5,1153.3,4995,,PayPal,60,10,15.43,5
34,578,2024-01-09,Returning,Electronics,Electronics Product 578,5,1066.4,4925,North America,PayPal,25,4,8.14,6
55,492,2024-01-13,Returning,Home Appliances,Home Appliances Product 492,5,981.7,4190,Asia,PayPal,27,2,14.37,5
129,1861,2024-01-02,Returning,Home Appliances,Home Appliances Product 1861,5,953.0,4450,Asia,PayPal,35,4,6.3,2
152,1278,2024-01-19,Returning,Electronics,Electronics Product 1278,5,939.7,4155,North America,PayPal,23,9,10.87,5
247,258,2024-01-19,Returning,Clothing,Clothing Product 258,5,929.2,4330,Asia,PayPal,45,9,6.32,3
311,1425,2024-01-16,Returning,Clothing,Clothing Product 1425,5,976.0,4510,North America,Credit Card,39,2,7.4,7
384,1342,2024-01-23,Returning,Clothing,Clothing Product 1342,5,1101.7,4645,Europe,Credit Card,57,1,17.27,2
547,2055,2024-01-30,Returning,Home Appliances,Home Appliances Product 779,5,1108.0,4790,,Credit Card,31,4,15.0,5
588,1430,2024-01-21,Returning,Home Appliances,Home Appliances Product 1430,5,1035.8,4950,Europe,PayPal,22,7,4.58,5
615,1970,2024-01-21,Returning,Home Appliances,Home Appliances Product 1970,5,887.2,4145,Asia,Credit Card,33,9,5.82,5
621,1982,2024-01-03,Returning,Home Appliances,Home Appliances Product 1982,5,980.3,4015,Asia,Credit Card,30,8,17.73,2
796,739,2024-01-20,Returning,Home Appliances,Home Appliances Product 739,5,957.4,4290,Asia,PayPal,21,6,9.94,2
814,779,2024-01-30,Returning,Home Appliances,Home Appliances Product 779,5,1108.0,4790,Europe,Credit Card,31,4,15.0,5
841,187,2024-01-08,Returning,Electronics,Electronics Product 187,5,1177.8,4980,Asia,Credit Card,38,5,18.18,3
887,1070,2024-01-21,Returning,Home Appliances,Home Appliances Product 1070,5,1124.6,4690,Europe,Credit Card,28,1,18.66,2
972,1215,2024-01-16,Returning,Home Appliances,Home Appliances Product 1215,5,1184.2,4980,Asia,PayPal,26,1,18.82,6
977,383,2024-01-24,Returning,Electronics,Electronics Product 383,5,923.5,4410,Europe,PayPal,49,8,4.15,5
1052,1670,2024-01-21,Returning,Home Appliances,Home Appliances Product 1670,5,1000.0,4475,North America,PayPal,42,7,10.5,4
1085,1489,2024-01-20,Returning,Electronics,Electronics Product 1489,5,1056.1,4935,Asia,PayPal,44,10,6.91,7
1111,331,2024-01-02,Returning,Electronics,Electronics Product 331,5,916.7,4160,North America,Credit Card,20,2,8.47,4
1135,1370,2024-01-21,Returning,Electronics,Electronics Product 1370,5,1060.1,4510,Asia,Credit Card,38,1,15.81,2
1148,658,2024-01-29,Returning,Home Appliances,Home Appliances Product 658,5,1142.0,4760,North America,PayPal,31,8,19.0,6
1233,824,2024-01-15,Returning,Clothing,Clothing Product 824,5,1079.5,4990,North America,PayPal,60,5,8.15,4
1280,1755,2024-01-16,Returning,Home Appliances,Home Appliances Product 1755,5,1052.6,4415,North America,PayPal,24,4,16.96,3
1305,415,2024-01-26,Returning,Home Appliances,Home Appliances Product 415,5,1044.8,4830,North America,PayPal,39,3,7.88,7
1328,237,2024-01-28,Returning,Home Appliances,Home Appliances Product 237,5,979.7,4100,Asia,PayPal,35,7,15.97,3
1365,1079,2024-01-30,Returning,Electronics,Electronics Product 1079,5,930.2,4010,Asia,PayPal,26,6,12.82,2
1389,1616,2024-01-27,Returning,Clothing,Clothing Product 1616,5,1119.9,4640,Europe,PayPal,39,10,19.19,4
1554,507,2024-01-28,Returning,Clothing,Clothing Product 507,5,1034.7,4330,Asia,PayPal,23,6,16.87,3
1635,1758,2024-01-19,Returning,Clothing,Clothing Product 1758,5,1153.3,4995,Europe,PayPal,60,10,15.43,5
1646,1277,2024-01-18,Returning,Clothing,Clothing Product 1277,5,1077.0,4730,North America,PayPal,28,9,13.1,4
1736,1755,2024-01-16,Returning,Home Appliances,Home Appliances Product 1755,5,1052.6,4415,North America,PayPal,24,4,16.96,3
1756,1273,2024-01-14,Returning,Clothing,Clothing Product 1273,5,1123.9,4940,Europe,PayPal,39,8,13.59,5
1761,46,2024-01-17,Returning,Home Appliances,Home Appliances Product 46,5,1107.6,4795,Asia,PayPal,56,0,14.86,5
1769,15,2024-01-16,Returning,Clothing,Clothing Product 15,5,1011.5,4735,Asia,PayPal,59,0,6.45,3
1771,1161,2024-01-22,Returning,Home Appliances,Home Appliances Product 1161,5,1023.2,4675,North America,PayPal,38,1,8.82,5
1849,1206,2024-01-07,Returning,Clothing,Clothing Product 1206,5,1106.9,4700,North America,Credit Card,60,4,16.69,3
1854,1959,2024-01-10,Returning,Electronics,Electronics Product 1959,5,1172.5,4900,Asia,Credit Card,52,1,19.25,2
1867,1962,2024-01-13,Returning,Home Appliances,Home Appliances Product 1962,4,1120.6,4000,North America,PayPal,59,3,12.06,4
1892,1735,2024-01-26,Returning,Home Appliances,Home Appliances Product 1735,5,963.0,4155,Asia,PayPal,54,8,13.2,5
1909,947,2024-01-18,Returning,Clothing,Clothing Product 947,5,1004.6,4645,Asia,PayPal,58,2,7.56,5
1918,553,2024-01-14,Returning,Electronics,Electronics Product 553,5,948.5,4310,Europe,Credit Card,38,9,8.65,4
1953,1342,2024-01-23,Returning,Clothing,Clothing Product 1342,5,1101.7,4645,Europe,Credit Card,57,1,17.27,2
1962,1793,2024-01-24,Returning,Home Appliances,Home Appliances Product 1793,5,907.8,4010,Asia,Credit Card,21,2,10.58,4
1964,1517,2024-01-18,Returning,Electronics,Electronics Product 1517,5,951.8,4495,North America,PayPal,46,9,5.28,7
1968,197,2024-01-18,Returning,Clothing,Clothing Product 197,5,918.2,4385,North America,Credit Card,52,5,4.12,5
2011,1692,2024-01-13,Returning,Electronics,Electronics Product 1692,5,1084.2,4675,Asia,PayPal,45,3,14.92,3
2023,1279,2024-01-20,Returning,Home Appliances,Home Appliances Product 1279,5,1039.0,4785,Asia,Credit Card,21,3,8.2,7
2051,1396,2024-01-17,Returning,Clothing,Clothing Product 1396,5,1047.1,4360,Europe,PayPal,60,7,17.51,4
2074,849,2024-01-10,Returning,Home Appliances,Home Appliances Product 849,5,908.5,4330,Asia,Credit Card,60,3,4.25,4
2085,192,2024-01-13,Returning,Electronics,Electronics Product 192,5,1087.3,4735,North America,PayPal,46,5,14.03,5
2110,403,2024-01-14,Returning,Home Appliances,Home Appliances Product 403,5,1159.5,4940,Europe,PayPal,34,0,17.15,2
2150,1113,2024-01-04,Returning,Electronics,Electronics Product 1113,5,999.0,4710,North America,PayPal,45,4,5.7,3
2195,2051,2024-01-19,Returning,Clothing,Clothing Product 1758,5,1153.3,4995,,PayPal,60,10,15.43,5
34,578,2024-01-09,Returning,Electronics,Electronics Product 578,5,1066.4,4925,North America,PayPal,25,4,8.14,6
55,492,2024-01-13,Returning,Home Appliances,Home Appliances Product 492,5,981.7,4190,Asia,PayPal,27,2,14.37,5
129,1861,2024-01-02,Returning,Home Appliances,Home Appliances Product 1861,5,953.0,4450,Asia,PayPal,35,4,6.3,2
152,1278,2024-01-19,Returning,Electronics,Electronics Product 1278,5,939.7,4155,North America,PayPal,23,9,10.87,5
247,258,2024-01-19,Returning,Clothing,Clothing Product 258,5,929.2,4330,Asia,PayPal,45,9,6.32,3
311,1425,2024-01-16,Returning,Clothing,Clothing Product 1425,5,976.0,4510,North America,Credit Card,39,2,7.4,7
384,1342,2024-01-23,Returning,Clothing,Clothing Product 1342,5,1101.7,4645,Europe,Credit Card,57,1,17.27,2
547,2055,2024-01-30,Returning,Home Appliances,Home Appliances Product 779,5,1108.0,4790,,Credit Card,31,4,15.0,5
588,1430,2024-01-21,Returning,Home Appliances,Home Appliances Product 1430,5,1035.8,4950,Europe,PayPal,22,7,4.58,5
615,1970,2024-01-21,Returning,Home Appliances,Home Appliances Product 1970,5,887.2,4145,Asia,Credit Card,33,9,5.82,5
621,1982,2024-01-03,Returning,Home Appliances,Home Appliances Product 1982,5,980.3,4015,Asia,Credit Card,30,8,17.73,2
796,739,2024-01-20,Returning,Home Appliances,Home Appliances Product 739,5,957.4,4290,Asia,PayPal,21,6,9.94,2
814,779,2024-01-30,Returning,Home Appliances,Home Appliances Product 779,5,1108.0,4790,Europe,Credit Card,31,4,15.0,5
841,187,2024-01-08,Returning,Electronics,Electronics Product 187,5,1177.8,4980,Asia,Credit Card,38,5,18.18,3
887,1070,2024-01-21,Returning,Home Appliances,Home Appliances Product 1070,5,1124.6,4690,Europe,Credit Card,28,1,18.66,2
972,1215,2024-01-16,Returning,Home Appliances,Home Appliances Product 1215,5,1184.2,4980,Asia,PayPal,26,1,18.82,6
977,383,2024-01-24,Returning,Electronics,Electronics Product 383,5,923.5,4410,Europe,PayPal,49,8,4.15,5
1052,1670,2024-01-21,Returning,Home Appliances,Home Appliances Product 1670,5,1000.0,4475,North America,PayPal,42,7,10.5,4
1085,1489,2024-01-20,Returning,Electronics,Electronics Product 1489,5,1056.1,4935,Asia,PayPal,44,10,6.91,7
1111,331,2024-01-02,Returning,Electronics,Electronics Product 331,5,916.7,4160,North America,Credit Card,20,2,8.47,4
1135,1370,2024-01-21,Returning,Electronics,Electronics Product 1370,5,1060.1,4510,Asia,Credit Card,38,1,15.81,2
1148,658,2024-01-29,Returning,Home Appliances,Home Appliances Product 658,5,1142.0,4760,North America,PayPal,31,8,19.0,6
1233,824,2024-01-15,Returning,Clothing,Clothing Product 824,5,1079.5,4990,North America,PayPal,60,5,8.15,4
1280,1755,2024-01-16,Returning,Home Appliances,Home Appliances Product 1755,5,1052.6,4415,North America,PayPal,24,4,16.96,3
1305,415,2024-01-26,Returning,Home Appliances,Home Appliances Product 415,5,1044.8,4830,North America,PayPal,39,3,7.88,7
1328,237,2024-01-28,Returning,Home Appliances,Home Appliances Product 237,5,979.7,4100,Asia,PayPal,35,7,15.97,3
1365,1079,2024-01-30,Returning,Electronics,Electronics Product 1079,5,930.2,4010,Asia,PayPal,26,6,12.82,2
1389,1616,2024-01-27,Returning,Clothing,Clothing Product 1616,5,1119.9,4640,Europe,PayPal,39,10,19.19,4
1554,507,2024-01-28,Returning,Clothing,Clothing Product 507,5,1034.7,4330,Asia,PayPal,23,6,16.87,3
1635,1758,2024-01-19,Returning,Clothing,Clothing Product 1758,5,1153.3,4995,Europe,PayPal,60,10,15.43,5
1646,1277,2024-01-18,Returning,Clothing,Clothing Product 1277,5,1077.0,4730,North America,PayPal,28,9,13.1,4
1736,1755,2024-01-16,Returning,Home Appliances,Home Appliances Product 1755,5,1052.6,4415,North America,PayPal,24,4,16.96,3
1756,1273,2024-01-14,Returning,Clothing,Clothing Product 1273,5,1123.9,4940,Europe,PayPal,39,8,13.59,5
1761,46,2024-01-17,Returning,Home Appliances,Home Appliances Product 46,5,1107.6,4795,Asia,PayPal,56,0,14.86,5
1769,15,2024-01-16,Returning,Clothing,Clothing Product 15,5,1011.5,4735,Asia,PayPal,59,0,6.45,3
1771,1161,2024-01-22,Returning,Home Appliances,Home Appliances Product 1161,5,1023.2,4675,North America,PayPal,38,1,8.82,5
1849,1206,2024-01-07,Returning,Clothing,Clothing Product 1206,5,1106.9,4700,North America,Credit Card,60,4,16.69,3
1854,1959,2024-01-10,Returning,Electronics,Electronics Product 1959,5,1172.5,4900,Asia,Credit Card,52,1,19.25,2
1867,1962,2024-01-13,Returning,Home Appliances,Home Appliances Product 1962,4,1120.6,4000,North America,PayPal,59,3,12.06,4
1892,1735,2024-01-26,Returning,Home Appliances,Home Appliances Product 1735,5,963.0,4155,Asia,PayPal,54,8,13.2,5
1909,947,2024-01-18,Returning,Clothing,Clothing Product 947,5,1004.6,4645,Asia,PayPal,58,2,7.56,5
1918,553,2024-01-14,Returning,Electronics,Electronics Product 553,5,948.5,4310,Europe,Credit Card,38,9,8.65,4
1953,1342,2024-01-23,Returning,Clothing,Clothing Product 1342,5,1101.7,4645,Europe,Credit Card,57,1,17.27,2
1962,1793,2024-01-24,Returning,Home Appliances,Home Appliances Product 1793,5,907.8,4010,Asia,Credit Card,21,2,10.58,4
1964,1517,2024-01-18,Returning,Electronics,Electronics Product 1517,5,951.8,4495,North America,PayPal,46,9,5.28,7
1968,197,2024-01-18,Returning,Clothing,Clothing Product 197,5,918.2,4385,North America,Credit Card,52,5,4.12,5
2011,1692,2024-01-13,Returning,Electronics,Electronics Product 1692,5,1084.2,4675,Asia,PayPal,45,3,14.92,3
2023,1279,2024-01-20,Returning,Home Appliances,Home Appliances Product 1279,5,1039.0,4785,Asia,Credit Card,21,3,8.2,7
